chr1	1095420	1095420	10
chr1	1226073	1226073	10
chr1	1241049	1241049	10
chr1	1242841	1242841	10
chr1	1298812	1298812	10
chr1	1436903	1436903	10
chr1	1539014	1539014	10
chr1	1621468	1621468	10
chr1	1650028	1650028	10
chr1	1651076	1651076	10
chr1	1654635	1654635	10
chr1	1665773	1665773	10
chr1	1683364	1683364	10
chr1	1734827	1734827	10
chr1	1764747	1764747	10
chr1	1801761	1801761	10
chr1	2016692	2016692	10
chr1	2030956	2030956	10
chr1	2051291	2051291	10
chr1	2052656	2052656	10
chr1	2063832	2063832	10
chr1	2073777	2073777	10
chr1	2083523	2083523	10
chr1	2083584	2083584	10
chr1	2087304	2087304	10
chr1	2087447	2087447	10
chr1	2092289	2092289	10
chr1	2109191	2109191	10
chr1	2109725	2109725	10
chr1	2152997	2152997	10
chr1	2155653	2155653	10
chr1	2155872	2155872	10
chr1	216736	216736	10
chr1	2186314	2186314	10
chr1	2201941	2201941	10
chr1	2203466	2203466	10
chr1	2234914	2234914	10
chr1	2235118	2235118	10
chr1	2245940	2245940	10
chr1	2272566	2272566	10
chr1	2273132	2273132	10
chr1	2279750	2279750	10
chr1	2299225	2299225	10
chr1	2307572	2307572	10
chr1	2378543	2378543	10
chr1	2392213	2392213	10
chr1	2431538	2431538	10
chr1	2446557	2446557	10
chr1	2487930	2487930	10
chr1	2492751	2492751	10
chr1	2517350	2517350	10
chr1	2517612	2517612	10
chr1	2543397	2543397	10
chr1	2552157	2552157	10
chr1	2571721	2571721	10
chr1	2609753	2609753	10
chr1	2643624	2643624	10
chr1	2759036	2759036	10
chr1	2764548	2764548	10
chr1	2764862	2764862	10
chr1	2813693	2813693	10
chr1	2856904	2856904	10
chr1	2905031	2905031	10
chr1	2972930	2972930	10
chr1	300083	300083	10
chr1	3006811	3006811	10
chr1	3040366	3040366	10
chr1	3063381	3063381	10
chr1	3155660	3155660	10
chr1	3253375	3253375	10
chr1	3269293	3269293	10
chr1	3281369	3281369	10
chr1	3321947	3321947	10
chr1	3336708	3336708	10
chr1	3401418	3401418	10
chr1	3534689	3534689	10
chr1	3594366	3594366	10
chr1	3857710	3857710	10
chr1	4171596	4171596	10
chr1	4489746	4489746	10
chr1	4539198	4539198	10
chr1	4585768	4585768	10
chr1	4662328	4662328	10
chr1	4772689	4772689	10
chr1	4975203	4975203	10
chr1	4984005	4984005	10
chr1	5044120	5044120	10
chr1	548896	548896	10
chr1	59247	59247	10
chr1	5943218	5943218	10
chr1	60455	60455	10
chr1	6171959	6171959	10
chr1	621877	621877	10
chr1	653494	653494	10
chr1	66039	66039	10
chr1	6739552	6739552	10
chr1	724194	724194	10
chr1	73077	73077	10
chr1	770410	770410	10
chr1	770841	770841	10
chr1	772769	772769	10
chr1	775392	775392	10
chr1	966977	966977	10
chr1	1034668	1034668	10
chr1	1134525	1134525	10
chr1	1198870	1198870	10
chr1	1212339	1212339	10
chr1	1527049	1527049	10
chr1	1650035	1650035	10
chr1	1654642	1654642	10
chr1	1734835	1734835	10
chr1	1781897	1781897	10
chr1	1838589	1838589	10
chr1	1864835	1864835	10
chr1	1886819	1886819	10
chr1	1899662	1899662	10
chr1	1981331	1981331	10
chr1	2016677	2016677	10
chr1	2031335	2031335	10
chr1	2031823	2031823	10
chr1	2052664	2052664	10
chr1	2065642	2065642	10
chr1	2073784	2073784	10
chr1	2083531	2083531	10
chr1	2087311	2087311	10
chr1	2092296	2092296	10
chr1	2109198	2109198	10
chr1	2155660	2155660	10
chr1	2155879	2155879	10
chr1	2176471	2176471	10
chr1	2180843	2180843	10
chr1	2186321	2186321	10
chr1	2212775	2212775	10
chr1	2276858	2276858	10
chr1	2279757	2279757	10
chr1	2299233	2299233	10
chr1	2431545	2431545	10
chr1	2443874	2443874	10
chr1	2450718	2450718	10
chr1	2455177	2455177	10
chr1	2487938	2487938	10
chr1	2517357	2517357	10
chr1	2561598	2561598	10
chr1	2571728	2571728	10
chr1	2759043	2759043	10
chr1	2764555	2764555	10
chr1	2810312	2810312	10
chr1	2813700	2813700	10
chr1	2856025	2856025	10
chr1	2856453	2856453	10
chr1	3080254	3080254	10
chr1	3155667	3155667	10
chr1	3401425	3401425	10
chr1	340837	340837	10
chr1	3797996	3797996	10
chr1	4313550	4313550	10
chr1	446000	446000	10
chr1	4489754	4489754	10
chr1	465248	465248	10
chr1	4662335	4662335	10
chr1	5298665	5298665	10
chr1	5481264	5481264	10
chr1	5483474	5483474	10
chr1	548903	548903	10
chr1	5498735	5498735	10
chr1	5634542	5634542	10
chr1	5683562	5683562	10
chr1	5772433	5772433	10
chr1	589839	589839	10
chr1	6416219	6416219	10
chr1	6445605	6445605	10
chr1	690859	690859	10
chr1	717870	717870	10
chr1	770417	770417	10
chr1	902786	902786	10
chr1	931752	931752	10
chr1	974959	974959	10
